Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2019,12,18,12,0,72,1000,670,72,1000,670,13.4,38.2046,29.9284,N/A
2019,12,18,12,30,72,1001,672,72,1001,672,13.7,38.335,30.0315,N/A
2019,12,18,13,0,72,995,656,72,995,656,14,37.2812,29.1969,N/A
2019,12,18,13,30,71,985,624,71,985,624,14,35.1704,27.5245,N/A
2019,12,18,14,0,69,967,575,69,967,575,14.1,31.9743,24.9931,N/A
2019,12,18,14,30,68,938,511,68,938,511,13.9,27.8561,21.7325,N/A
2019,12,18,15,0,66,895,433,66,895,433,13.8,22.9551,17.8552,N/A
2019,12,18,15,30,60,842,344,60,842,344,12.9,17.5648,13.5971,N/A
2019,12,18,16,0,53,762,248,53,762,248,12,12.1083,9.3022,N/A
2019,12,18,16,30,42,634,148,42,634,148,10.6,0,0,N/A
2019,12,18,17,0,28,405,57,28,405,57,9.1,0,0,N/A
2019,12,18,17,30,4,33,3,4,33,3,9.1,0,0,N/A
2019,12,18,18,0,0,0,0,0,0,0,8.6,0,0,N/A
2019,12,18,18,30,0,0,0,0,0,0,8.5,0,0,N/A
2019,12,18,19,0,0,0,0,0,0,0,8.4,0,0,N/A
2019,12,18,19,30,0,0,0,0,0,0,8.3,0,0,N/A
2019,12,18,20,0,0,0,0,0,0,0,8.2,0,0,N/A
2019,12,18,20,30,0,0,0,0,0,0,8,0,0,N/A
2019,12,18,21,0,0,0,0,0,0,0,7.8,0,0,N/A
2019,12,18,21,30,0,0,0,0,0,0,7.6,0,0,N/A
2019,12,18,22,0,0,0,0,0,0,0,7.3,0,0,N/A
2019,12,18,22,30,0,0,0,0,0,0,6.9,0,0,N/A
2019,12,18,23,0,0,0,0,0,0,0,6.4,0,0,N/A
2019,12,18,23,30,0,0,0,0,0,0,5.7,0,0,N/A
2019,12,19,0,0,0,0,0,0,0,0,5,0,0,N/A
2019,12,19,0,30,0,0,0,0,0,0,4.4,0,0,N/A
2019,12,19,1,0,0,0,0,0,0,0,3.8,0,0,N/A
2019,12,19,1,30,0,0,0,0,0,0,3.5,0,0,N/A
2019,12,19,2,0,0,0,0,0,0,0,3.1,0,0,N/A
2019,12,19,2,30,0,0,0,0,0,0,3,0,0,N/A
2019,12,19,3,0,0,0,0,0,0,0,2.9,0,0,N/A
2019,12,19,3,30,0,0,0,0,0,0,2.7,0,0,N/A
2019,12,19,4,0,0,0,0,0,0,0,2.6,0,0,N/A
2019,12,19,4,30,0,0,0,0,0,0,2.3,0,0,N/A
2019,12,19,5,0,0,0,0,0,0,0,2.1,0,0,N/A
2019,12,19,5,30,0,0,0,0,0,0,1.9,0,0,N/A
2019,12,19,6,0,0,0,0,0,0,0,1.7,0,0,N/A
2019,12,19,6,30,0,0,0,0,0,0,1.7,0,0,N/A
2019,12,19,7,0,0,0,0,0,0,0,1.7,0,0,N/A
2019,12,19,7,30,22,323,39,22,323,39,3.5,0,0,N/A
2019,12,19,8,0,38,598,126,38,598,126,5.4,0,0,N/A
2019,12,19,8,30,49,734,223,49,734,223,6.8,10.7876,8.2704,N/A
2019,12,19,9,0,57,822,320,57,822,320,8.3,16.1835,12.5101,N/A
2019,12,19,9,30,63,880,410,63,880,410,10.1,21.5748,16.7669,N/A
2019,12,19,10,0,67,921,490,67,921,490,11.9,26.5671,20.7154,N/A
2019,12,19,10,30,70,948,556,70,948,556,12.7,30.7996,24.0664,N/A
2019,12,19,11,0,73,963,606,73,963,606,13.5,34.0677,26.6555,N/A
2019,12,19,11,30,75,970,640,75,970,640,14,36.3183,28.4393,N/A
2019,12,19,12,0,77,974,659,77,974,659,14.4,37.5725,29.4329,N/A
2019,12,19,12,30,79,972,661,79,972,661,14.5,37.7059,29.5386,N/A
2019,12,19,13,0,123,798,591,79,960,642,14.6,33.5871,26.3039,N/A
2019,12,19,13,30,97,865,583,78,948,610,14.4,32.8627,25.7187,N/A
2019,12,19,14,0,75,928,561,75,928,561,14.1,31.2009,24.3889,N/A
2019,12,19,14,30,128,620,421,72,899,497,13.9,22.9573,17.9112,N/A
2019,12,19,15,0,86,732,387,67,863,421,13.6,20.5243,15.9652,N/A
2019,12,19,15,30,61,811,335,61,811,335,12.9,17.1145,13.2495,N/A
2019,12,19,16,0,53,733,241,53,733,241,12.2,11.7736,9.0463,N/A
2019,12,19,16,30,46,505,131,42,606,144,10.2,0,0,N/A
2019,12,19,17,0,27,329,51,28,382,56,8.2,0,0,N/A
2019,12,19,17,30,4,32,3,4,32,3,8.2,0,0,N/A
2019,12,19,18,0,0,0,0,0,0,0,7.3,0,0,N/A
2019,12,19,18,30,0,0,0,0,0,0,7.2,0,0,N/A
2019,12,19,19,0,0,0,0,0,0,0,7.1,0,0,N/A
2019,12,19,19,30,0,0,0,0,0,0,6.9,0,0,N/A
2019,12,19,20,0,0,0,0,0,0,0,6.6,0,0,N/A
2019,12,19,20,30,0,0,0,0,0,0,6.5,0,0,N/A
2019,12,19,21,0,0,0,0,0,0,0,6.4,0,0,N/A
2019,12,19,21,30,0,0,0,0,0,0,6.7,0,0,N/A
2019,12,19,22,0,0,0,0,0,0,0,7.1,0,0,N/A
2019,12,19,22,30,0,0,0,0,0,0,7.1,0,0,N/A
2019,12,19,23,0,0,0,0,0,0,0,7,0,0,N/A
2019,12,19,23,30,0,0,0,0,0,0,7.1,0,0,N/A
2019,12,20,0,0,0,0,0,0,0,0,7.1,0,0,N/A
2019,12,20,0,30,0,0,0,0,0,0,7.2,0,0,N/A
2019,12,20,1,0,0,0,0,0,0,0,7.4,0,0,N/A
2019,12,20,1,30,0,0,0,0,0,0,7.3,0,0,N/A
2019,12,20,2,0,0,0,0,0,0,0,7.2,0,0,N/A
2019,12,20,2,30,0,0,0,0,0,0,7.4,0,0,N/A
2019,12,20,3,0,0,0,0,0,0,0,7.6,0,0,N/A
2019,12,20,3,30,0,0,0,0,0,0,7.7,0,0,N/A
2019,12,20,4,0,0,0,0,0,0,0,7.8,0,0,N/A
2019,12,20,4,30,0,0,0,0,0,0,8,0,0,N/A
2019,12,20,5,0,0,0,0,0,0,0,8.1,0,0,N/A
2019,12,20,5,30,0,0,0,0,0,0,8.2,0,0,N/A
2019,12,20,6,0,0,0,0,0,0,0,8.3,0,0,N/A
2019,12,20,6,30,0,0,0,0,0,0,8.5,0,0,N/A
2019,12,20,7,0,0,0,0,0,0,0,8.7,0,0,N/A
2019,12,20,7,30,6,8,6,23,142,30,9.1,0,0,N/A
2019,12,20,8,0,8,0,8,49,379,104,9.5,0,0,N/A
2019,12,20,8,30,11,0,11,66,532,191,10,0.5318,0.4076,N/A
2019,12,20,9,0,31,0,31,79,631,280,10.5,1.5665,1.2108,N/A
2019,12,20,9,30,30,0,30,89,695,362,11.4,1.5775,1.2259,N/A
2019,12,20,10,0,30,0,30,98,739,436,12.2,1.6257,1.2675,N/A
2019,12,20,10,30,54,0,54,105,767,497,13.1,2.9901,2.3364,N/A
2019,12,20,11,0,60,0,60,111,785,545,13.9,3.3722,2.6384,N/A
2019,12,20,11,30,68,0,68,113,799,578,14.2,3.8581,3.0211,N/A
2019,12,20,12,0,64,0,64,115,806,596,14.4,3.6486,2.8582,N/A
2019,12,20,12,30,128,2,129,114,810,599,14.2,7.3583,5.7645,N/A
2019,12,20,13,0,122,2,123,111,808,585,14,6.9905,5.4747,N/A
2019,12,20,13,30,75,0,75,106,800,556,13.8,4.228,3.3089,N/A
2019,12,20,14,0,77,0,77,100,786,512,13.5,4.2834,3.3483,N/A
2019,12,20,14,30,70,0,70,94,761,454,13.2,3.8181,2.9789,N/A
2019,12,20,15,0,60,0,60,85,725,383,12.9,3.1835,2.4765,N/A
2019,12,20,15,30,37,0,37,76,668,303,12.5,1.8915,1.4644,N/A
2019,12,20,16,0,42,2,43,65,584,216,12,2.102,1.6153,N/A
2019,12,20,16,30,35,0,35,50,453,127,11.5,0,0,N/A
2019,12,20,17,0,13,5,13,30,243,48,11.1,0,0,N/A
2019,12,20,17,30,1,5,1,2,15,2,11.1,0,0,N/A
2019,12,20,18,0,0,0,0,0,0,0,10.5,0,0,N/A
2019,12,20,18,30,0,0,0,0,0,0,10.2,0,0,N/A
2019,12,20,19,0,0,0,0,0,0,0,10,0,0,N/A
2019,12,20,19,30,0,0,0,0,0,0,9.8,0,0,N/A
2019,12,20,20,0,0,0,0,0,0,0,9.6,0,0,N/A
2019,12,20,20,30,0,0,0,0,0,0,9.5,0,0,N/A
2019,12,20,21,0,0,0,0,0,0,0,9.4,0,0,N/A
2019,12,20,21,30,0,0,0,0,0,0,9.3,0,0,N/A
2019,12,20,22,0,0,0,0,0,0,0,9.2,0,0,N/A
2019,12,20,22,30,0,0,0,0,0,0,9.2,0,0,N/A
2019,12,20,23,0,0,0,0,0,0,0,9.1,0,0,N/A
2019,12,20,23,30,0,0,0,0,0,0,9,0,0,N/A
2019,12,21,0,0,0,0,0,0,0,0,8.9,0,0,N/A
2019,12,21,0,30,0,0,0,0,0,0,8.8,0,0,N/A
2019,12,21,1,0,0,0,0,0,0,0,8.8,0,0,N/A
2019,12,21,1,30,0,0,0,0,0,0,8.7,0,0,N/A
2019,12,21,2,0,0,0,0,0,0,0,8.5,0,0,N/A
2019,12,21,2,30,0,0,0,0,0,0,8.5,0,0,N/A
2019,12,21,3,0,0,0,0,0,0,0,8.4,0,0,N/A
2019,12,21,3,30,0,0,0,0,0,0,8.4,0,0,N/A
2019,12,21,4,0,0,0,0,0,0,0,8.3,0,0,N/A
2019,12,21,4,30,0,0,0,0,0,0,8.3,0,0,N/A
2019,12,21,5,0,0,0,0,0,0,0,8.3,0,0,N/A
2019,12,21,5,30,0,0,0,0,0,0,8.2,0,0,N/A
2019,12,21,6,0,0,0,0,0,0,0,8.2,0,0,N/A
2019,12,21,6,30,0,0,0,0,0,0,8.3,0,0,N/A
2019,12,21,7,0,0,0,0,0,0,0,8.4,0,0,N/A
2019,12,21,7,30,9,10,9,22,163,30,8.8,0,0,N/A
2019,12,21,8,0,20,0,20,46,407,104,9.2,0,0,N/A
2019,12,21,8,30,42,0,42,62,564,194,9.6,2.029,1.555,N/A
2019,12,21,9,0,76,0,76,73,666,284,10,3.8375,2.9658,N/A
2019,12,21,9,30,78,0,78,80,736,369,10.6,4.0992,3.1852,N/A
2019,12,21,10,0,93,0,93,86,785,445,11.3,5.0373,3.9274,N/A
2019,12,21,10,30,103,0,103,92,819,510,11.9,5.7015,4.4548,N/A
2019,12,21,11,0,128,0,128,96,841,560,12.5,7.1923,5.6272,N/A
2019,12,21,11,30,157,2,158,97,861,597,12.9,8.9629,7.0182,N/A
2019,12,21,12,0,194,7,198,95,874,617,13.4,11.2869,8.8416,N/A
2019,12,21,12,30,215,15,224,97,874,620,13.6,12.7772,10.0096,N/A
2019,12,21,13,0,239,38,261,97,869,607,13.8,14.8342,11.6176,N/A
2019,12,21,13,30,158,10,164,95,857,577,13.8,9.2466,7.2367,N/A
2019,12,21,14,0,170,10,175,93,837,532,13.9,9.7371,7.6116,N/A
2019,12,21,14,30,126,2,127,90,807,473,13.8,6.9298,5.4069,N/A
2019,12,21,15,0,66,0,66,85,761,399,13.7,3.5037,2.7258,N/A
2019,12,21,15,30,50,1,50,78,702,317,13.4,2.5576,1.9804,N/A
2019,12,21,16,0,33,0,33,67,612,226,13.1,1.6143,1.2407,N/A
2019,12,21,16,30,18,0,18,52,478,134,12.3,0,0,N/A
2019,12,21,17,0,8,0,8,32,261,52,11.6,0,0,N/A
2019,12,21,17,30,0,0,0,3,17,3,11.6,0,0,N/A
2019,12,21,18,0,0,0,0,0,0,0,11,0,0,N/A
2019,12,21,18,30,0,0,0,0,0,0,10.7,0,0,N/A
2019,12,21,19,0,0,0,0,0,0,0,10.5,0,0,N/A
2019,12,21,19,30,0,0,0,0,0,0,10.1,0,0,N/A
2019,12,21,20,0,0,0,0,0,0,0,9.7,0,0,N/A
2019,12,21,20,30,0,0,0,0,0,0,9.4,0,0,N/A
2019,12,21,21,0,0,0,0,0,0,0,9,0,0,N/A
2019,12,21,21,30,0,0,0,0,0,0,8.7,0,0,N/A
2019,12,21,22,0,0,0,0,0,0,0,8.4,0,0,N/A
2019,12,21,22,30,0,0,0,0,0,0,8.1,0,0,N/A
2019,12,21,23,0,0,0,0,0,0,0,7.7,0,0,N/A
2019,12,21,23,30,0,0,0,0,0,0,7.2,0,0,N/A
2019,12,22,0,0,0,0,0,0,0,0,6.7,0,0,N/A
2019,12,22,0,30,0,0,0,0,0,0,6.4,0,0,N/A
2019,12,22,1,0,0,0,0,0,0,0,6.1,0,0,N/A
2019,12,22,1,30,0,0,0,0,0,0,5.9,0,0,N/A
2019,12,22,2,0,0,0,0,0,0,0,5.6,0,0,N/A
2019,12,22,2,30,0,0,0,0,0,0,5.5,0,0,N/A
2019,12,22,3,0,0,0,0,0,0,0,5.3,0,0,N/A
2019,12,22,3,30,0,0,0,0,0,0,5,0,0,N/A
2019,12,22,4,0,0,0,0,0,0,0,4.8,0,0,N/A
2019,12,22,4,30,0,0,0,0,0,0,4.6,0,0,N/A
2019,12,22,5,0,0,0,0,0,0,0,4.3,0,0,N/A
2019,12,22,5,30,0,0,0,0,0,0,4.1,0,0,N/A
2019,12,22,6,0,0,0,0,0,0,0,3.9,0,0,N/A
2019,12,22,6,30,0,0,0,0,0,0,3.9,0,0,N/A
2019,12,22,7,0,0,0,0,0,0,0,4,0,0,N/A
2019,12,22,7,30,4,0,4,21,234,32,5.3,0,0,N/A
2019,12,22,8,0,19,115,35,40,538,116,6.5,0,0,N/A
2019,12,22,8,30,51,602,191,52,691,212,8.1,9.221,7.0658,N/A
2019,12,22,9,0,59,788,308,59,788,308,9.7,15.5392,12.0077,N/A
2019,12,22,9,30,65,849,397,65,849,397,11.1,20.8505,16.2003,N/A
2019,12,22,10,0,69,892,476,69,892,476,12.5,25.7718,20.0924,N/A
2019,12,22,10,30,72,921,542,72,921,542,13.3,29.9935,23.4343,N/A
2019,12,22,11,0,75,941,594,75,941,594,14.1,33.3699,26.108,N/A
2019,12,22,11,30,79,951,631,79,951,631,14.7,35.7914,28.0257,N/A
2019,12,22,12,0,81,954,650,81,954,650,15.2,37.0515,29.0242,N/A
2019,12,22,12,30,80,956,653,80,956,653,15.6,37.2479,29.1798,N/A
2019,12,22,13,0,80,952,639,80,952,639,15.9,36.3231,28.4471,N/A
2019,12,22,13,30,77,943,608,77,943,608,16,34.2851,26.8328,N/A
2019,12,22,14,0,74,927,561,74,927,561,16.1,31.2229,24.4078,N/A
2019,12,22,14,30,72,901,500,72,901,500,16,27.2929,21.296,N/A
2019,12,22,15,0,68,864,425,68,864,425,15.8,22.574,17.5626,N/A
2019,12,22,15,30,61,813,339,61,813,339,15,17.3531,13.438,N/A
2019,12,22,16,0,54,736,246,54,736,246,14.3,12.0421,9.2563,N/A
2019,12,22,16,30,43,614,149,43,614,149,12.2,0,0,N/A
2019,12,22,17,0,27,402,59,27,402,59,10.2,0,0,N/A
2019,12,22,17,30,4,35,3,4,35,3,10.2,0,0,N/A
2019,12,22,18,0,0,0,0,0,0,0,9,0,0,N/A
2019,12,22,18,30,0,0,0,0,0,0,8.7,0,0,N/A
2019,12,22,19,0,0,0,0,0,0,0,8.5,0,0,N/A
2019,12,22,19,30,0,0,0,0,0,0,8.1,0,0,N/A
2019,12,22,20,0,0,0,0,0,0,0,7.8,0,0,N/A
2019,12,22,20,30,0,0,0,0,0,0,7.4,0,0,N/A
2019,12,22,21,0,0,0,0,0,0,0,7.1,0,0,N/A
2019,12,22,21,30,0,0,0,0,0,0,6.8,0,0,N/A
2019,12,22,22,0,0,0,0,0,0,0,6.5,0,0,N/A
2019,12,22,22,30,0,0,0,0,0,0,6.2,0,0,N/A
2019,12,22,23,0,0,0,0,0,0,0,5.9,0,0,N/A
2019,12,22,23,30,0,0,0,0,0,0,5.7,0,0,N/A
2019,12,23,0,0,0,0,0,0,0,0,5.4,0,0,N/A
2019,12,23,0,30,0,0,0,0,0,0,5.2,0,0,N/A
2019,12,23,1,0,0,0,0,0,0,0,5,0,0,N/A
2019,12,23,1,30,0,0,0,0,0,0,4.9,0,0,N/A
2019,12,23,2,0,0,0,0,0,0,0,4.8,0,0,N/A
2019,12,23,2,30,0,0,0,0,0,0,4.5,0,0,N/A
2019,12,23,3,0,0,0,0,0,0,0,4.3,0,0,N/A
2019,12,23,3,30,0,0,0,0,0,0,4.1,0,0,N/A
2019,12,23,4,0,0,0,0,0,0,0,3.8,0,0,N/A
2019,12,23,4,30,0,0,0,0,0,0,3.7,0,0,N/A
2019,12,23,5,0,0,0,0,0,0,0,3.5,0,0,N/A
2019,12,23,5,30,0,0,0,0,0,0,3.4,0,0,N/A
2019,12,23,6,0,0,0,0,0,0,0,3.2,0,0,N/A
2019,12,23,6,30,0,0,0,0,0,0,3.5,0,0,N/A
2019,12,23,7,0,0,0,0,0,0,0,3.7,0,0,N/A
2019,12,23,7,30,21,244,32,21,244,32,5.3,0,0,N/A
2019,12,23,8,0,38,548,115,38,548,115,6.9,0,0,N/A
2019,12,23,8,30,49,700,211,49,700,211,8.4,10.1806,7.8,N/A
2019,12,23,9,0,57,794,307,57,794,307,9.9,15.4787,11.9597,N/A
2019,12,23,9,30,63,856,397,63,856,397,12,20.8404,16.1915,N/A
2019,12,23,10,0,67,899,476,67,899,476,14.1,25.7614,20.0834,N/A
2019,12,23,10,30,71,928,543,71,928,543,15.4,30.0403,23.4702,N/A
2019,12,23,11,0,72,949,595,72,949,595,16.8,33.4211,26.1477,N/A
2019,12,23,11,30,74,961,632,74,961,632,17.5,35.8449,28.0673,N/A
2019,12,23,12,0,74,968,652,74,968,652,18.2,37.1655,29.1135,N/A
2019,12,23,12,30,74,969,655,74,969,655,18.7,37.3652,29.2718,N/A
2019,12,23,13,0,74,965,641,74,965,641,19.2,36.4416,28.5402,N/A
2019,12,23,13,30,73,957,612,73,957,612,19.4,34.5189,27.0163,N/A
2019,12,23,14,0,71,943,567,71,943,567,19.6,31.5671,24.6775,N/A
2019,12,23,14,30,68,919,506,68,919,506,19.4,27.6327,21.5621,N/A
2019,12,23,15,0,74,829,418,64,882,430,19.3,22.2139,17.2835,N/A
2019,12,23,15,30,63,799,337,59,830,344,18.1,17.2631,13.3696,N/A
2019,12,23,16,0,52,753,250,52,753,250,17,12.2476,9.4158,N/A
2019,12,23,16,30,42,630,152,42,630,152,15.8,7.2475,5.5232,N/A
2019,12,23,17,0,29,416,62,29,416,62,14.6,0,0,N/A
2019,12,23,17,30,6,64,5,6,64,5,14.6,0,0,N/A
2019,12,23,18,0,0,0,0,0,0,0,14,0,0,N/A
2019,12,23,18,30,0,0,0,0,0,0,13.9,0,0,N/A
2019,12,23,19,0,0,0,0,0,0,0,13.9,0,0,N/A
2019,12,23,19,30,0,0,0,0,0,0,13.8,0,0,N/A
2019,12,23,20,0,0,0,0,0,0,0,13.6,0,0,N/A
2019,12,23,20,30,0,0,0,0,0,0,13.3,0,0,N/A
2019,12,23,21,0,0,0,0,0,0,0,12.9,0,0,N/A
2019,12,23,21,30,0,0,0,0,0,0,12.5,0,0,N/A
2019,12,23,22,0,0,0,0,0,0,0,12.1,0,0,N/A
2019,12,23,22,30,0,0,0,0,0,0,11.6,0,0,N/A
2019,12,23,23,0,0,0,0,0,0,0,11.1,0,0,N/A
2019,12,23,23,30,0,0,0,0,0,0,10.6,0,0,N/A
2019,12,24,0,0,0,0,0,0,0,0,10.2,0,0,N/A
2019,12,24,0,30,0,0,0,0,0,0,9.7,0,0,N/A
2019,12,24,1,0,0,0,0,0,0,0,9.3,0,0,N/A
2019,12,24,1,30,0,0,0,0,0,0,8.9,0,0,N/A
2019,12,24,2,0,0,0,0,0,0,0,8.5,0,0,N/A
2019,12,24,2,30,0,0,0,0,0,0,8.3,0,0,N/A
2019,12,24,3,0,0,0,0,0,0,0,8,0,0,N/A
2019,12,24,3,30,0,0,0,0,0,0,7.8,0,0,N/A
2019,12,24,4,0,0,0,0,0,0,0,7.6,0,0,N/A
2019,12,24,4,30,0,0,0,0,0,0,7.4,0,0,N/A
2019,12,24,5,0,0,0,0,0,0,0,7.2,0,0,N/A
2019,12,24,5,30,0,0,0,0,0,0,6.9,0,0,N/A
2019,12,24,6,0,0,0,0,0,0,0,6.7,0,0,N/A
2019,12,24,6,30,0,0,0,0,0,0,6.7,0,0,N/A
2019,12,24,7,0,0,0,0,0,0,0,6.7,0,0,N/A
2019,12,24,7,30,19,246,30,19,246,30,8.5,0,0,N/A
2019,12,24,8,0,37,549,113,37,549,113,10.3,0,0,N/A
2019,12,24,8,30,47,697,207,47,697,207,11.7,9.9819,7.6466,N/A
2019,12,24,9,0,55,789,302,55,789,302,13,15.2167,11.7561,N/A
2019,12,24,9,30,61,849,391,61,849,391,14.8,20.5138,15.9367,N/A
2019,12,24,10,0,65,890,469,65,890,469,16.6,25.374,19.7807,N/A
2019,12,24,10,30,68,916,534,68,916,534,18,29.5356,23.0754,N/A
2019,12,24,11,0,72,932,585,72,932,585,19.5,32.8545,25.704,N/A
2019,12,24,11,30,72,946,621,72,946,621,20.1,35.2194,27.5775,N/A
2019,12,24,12,0,73,954,642,73,954,642,20.6,36.5954,28.667,N/A
2019,12,24,12,30,73,954,645,73,954,645,21,36.7979,28.8276,N/A
2019,12,24,13,0,73,948,631,73,948,631,21.3,35.8778,28.099,N/A
2019,12,24,13,30,73,936,601,73,936,601,21.4,33.9066,26.5376,N/A
2019,12,24,14,0,72,917,555,72,917,555,21.4,30.909,24.1638,N/A
2019,12,24,14,30,70,891,495,70,891,495,21.2,27.0439,21.1036,N/A
2019,12,24,15,0,65,852,420,65,852,420,21,22.3354,17.3794,N/A
2019,12,24,15,30,60,798,335,60,798,335,20.2,17.1744,13.3024,N/A
2019,12,24,16,0,53,719,243,53,719,243,19.4,11.9152,9.1619,N/A
2019,12,24,16,30,43,596,148,43,596,148,17.9,7.0557,5.3775,N/A
2019,12,24,17,0,28,388,60,28,388,60,16.4,0,0,N/A
2019,12,24,17,30,6,59,5,6,59,5,16.4,0,0,N/A
2019,12,24,18,0,0,0,0,0,0,0,14.4,0,0,N/A
2019,12,24,18,30,0,0,0,0,0,0,13.7,0,0,N/A
2019,12,24,19,0,0,0,0,0,0,0,13,0,0,N/A
2019,12,24,19,30,0,0,0,0,0,0,12.5,0,0,N/A
2019,12,24,20,0,0,0,0,0,0,0,11.9,0,0,N/A
2019,12,24,20,30,0,0,0,0,0,0,11.5,0,0,N/A
2019,12,24,21,0,0,0,0,0,0,0,11.2,0,0,N/A
2019,12,24,21,30,0,0,0,0,0,0,10.9,0,0,N/A
2019,12,24,22,0,0,0,0,0,0,0,10.7,0,0,N/A
2019,12,24,22,30,0,0,0,0,0,0,10.5,0,0,N/A
2019,12,24,23,0,0,0,0,0,0,0,10.3,0,0,N/A
2019,12,24,23,30,0,0,0,0,0,0,10.1,0,0,N/A
2019,12,25,0,0,0,0,0,0,0,0,10,0,0,N/A
2019,12,25,0,30,0,0,0,0,0,0,9.8,0,0,N/A
2019,12,25,1,0,0,0,0,0,0,0,9.6,0,0,N/A
2019,12,25,1,30,0,0,0,0,0,0,9.5,0,0,N/A
2019,12,25,2,0,0,0,0,0,0,0,9.3,0,0,N/A
2019,12,25,2,30,0,0,0,0,0,0,9.3,0,0,N/A
2019,12,25,3,0,0,0,0,0,0,0,9.3,0,0,N/A
2019,12,25,3,30,0,0,0,0,0,0,9.3,0,0,N/A
2019,12,25,4,0,0,0,0,0,0,0,9.4,0,0,N/A
2019,12,25,4,30,0,0,0,0,0,0,9.6,0,0,N/A
2019,12,25,5,0,0,0,0,0,0,0,9.8,0,0,N/A
2019,12,25,5,30,0,0,0,0,0,0,10.1,0,0,N/A
2019,12,25,6,0,0,0,0,0,0,0,10.3,0,0,N/A
2019,12,25,6,30,0,0,0,0,0,0,10.4,0,0,N/A
2019,12,25,7,0,0,0,0,0,0,0,10.5,0,0,N/A
2019,12,25,7,30,12,16,13,19,228,29,11.2,0,0,N/A
2019,12,25,8,0,50,65,59,38,526,110,11.9,0,0,N/A
2019,12,25,8,30,83,230,135,50,677,204,13,6.5068,4.9838,N/A
2019,12,25,9,0,115,300,209,58,768,298,14.2,10.5249,8.1306,N/A
2019,12,25,9,30,138,386,288,64,829,386,15.9,15.1038,11.7332,N/A
2019,12,25,10,0,160,436,358,69,871,464,17.6,19.3621,15.0935,N/A
2019,12,25,10,30,186,439,409,73,898,529,18.5,22.618,17.6706,N/A
2019,12,25,11,0,153,638,504,76,916,580,19.5,28.3026,22.1426,N/A
2019,12,25,11,30,170,617,528,80,922,615,20,29.9437,23.4464,N/A
2019,12,25,12,0,173,626,547,86,917,633,20.5,31.1816,24.4261,N/A
2019,12,25,12,30,227,458,502,86,917,636,20.8,28.6432,22.4394,N/A
2019,12,25,13,0,176,608,534,85,912,622,21.1,30.3692,23.7852,N/A
2019,12,25,13,30,153,651,521,84,898,591,21.1,29.4016,23.0123,N/A
2019,12,25,14,0,96,820,529,81,879,545,21.2,29.4721,23.0413,N/A
2019,12,25,14,30,125,639,431,78,850,485,20.9,23.5592,18.3852,N/A
2019,12,25,15,0,77,796,409,74,807,411,20.6,21.7651,16.937,N/A
2019,12,25,15,30,68,751,328,68,751,328,19.6,16.8306,13.0377,N/A
2019,12,25,16,0,60,669,238,60,669,238,18.7,11.6805,8.983,N/A
2019,12,25,16,30,50,514,141,47,545,144,17,6.7211,5.1232,N/A
2019,12,25,17,0,31,333,59,31,338,59,15.4,0,0,N/A
2019,12,25,17,30,6,47,5,6,47,5,15.4,0,0,N/A
2019,12,25,18,0,0,0,0,0,0,0,14.2,0,0,N/A
2019,12,25,18,30,0,0,0,0,0,0,13.8,0,0,N/A
2019,12,25,19,0,0,0,0,0,0,0,13.4,0,0,N/A
2019,12,25,19,30,0,0,0,0,0,0,13,0,0,N/A
2019,12,25,20,0,0,0,0,0,0,0,12.6,0,0,N/A
2019,12,25,20,30,0,0,0,0,0,0,12.2,0,0,N/A
2019,12,25,21,0,0,0,0,0,0,0,11.9,0,0,N/A
2019,12,25,21,30,0,0,0,0,0,0,11.6,0,0,N/A
2019,12,25,22,0,0,0,0,0,0,0,11.3,0,0,N/A
2019,12,25,22,30,0,0,0,0,0,0,11.2,0,0,N/A
2019,12,25,23,0,0,0,0,0,0,0,11,0,0,N/A
2019,12,25,23,30,0,0,0,0,0,0,10.9,0,0,N/A
2019,12,26,0,0,0,0,0,0,0,0,10.8,0,0,N/A
2019,12,26,0,30,0,0,0,0,0,0,10.7,0,0,N/A
2019,12,26,1,0,0,0,0,0,0,0,10.7,0,0,N/A
2019,12,26,1,30,0,0,0,0,0,0,10.6,0,0,N/A
2019,12,26,2,0,0,0,0,0,0,0,10.6,0,0,N/A
2019,12,26,2,30,0,0,0,0,0,0,10.5,0,0,N/A
2019,12,26,3,0,0,0,0,0,0,0,10.5,0,0,N/A
2019,12,26,3,30,0,0,0,0,0,0,10.4,0,0,N/A
2019,12,26,4,0,0,0,0,0,0,0,10.3,0,0,N/A
2019,12,26,4,30,0,0,0,0,0,0,10.3,0,0,N/A
2019,12,26,5,0,0,0,0,0,0,0,10.3,0,0,N/A
2019,12,26,5,30,0,0,0,0,0,0,10.3,0,0,N/A
2019,12,26,6,0,0,0,0,0,0,0,10.3,0,0,N/A
2019,12,26,6,30,0,0,0,0,0,0,10.6,0,0,N/A
2019,12,26,7,0,0,0,0,0,0,0,10.9,0,0,N/A
2019,12,26,7,30,19,188,27,19,188,27,12.8,0,0,N/A
2019,12,26,8,0,39,468,103,39,468,103,14.6,0,0,N/A
2019,12,26,8,30,53,623,194,53,623,194,15.8,9.3459,7.1575,N/A
