Year,Month,Day,Hour,Minute,GHI,ClearskyGHI,SolarZenithAngle,Temperature,GlobalHorizontalUVIrradiance(280-400nm),GlobalHorizontalUVIrradiance(295-385nm)
2019,5,9,6,30,73,222,74.22,1.6,3.5946,2.7663
2019,5,9,7,0,141,316,68.96,2,7.2848,5.6484
2019,5,9,7,30,111,412,63.66,2.6,5.9778,4.6579
2019,5,9,8,0,123,506,58.37,3.1,6.8438,5.3498
2019,5,9,8,30,155,594,53.15,3.9,8.8436,6.9282
2019,5,9,9,0,179,677,48.04,4.6,10.4123,8.1695
2019,5,9,9,30,251,751,43.15,5.4,14.8174,11.6382
2019,5,9,10,0,260,816,38.59,6.1,15.5205,12.1998
2019,5,9,10,30,283,868,34.52,7,17.0324,13.3956
2019,5,9,11,0,453,908,31.15,7.8,27.4206,21.5736
2019,5,9,11,30,644,934,28.75,8.6,39.1215,30.7863
2019,5,9,12,0,517,948,27.6,9.3,31.4559,24.7563
2019,5,9,12,30,454,946,27.86,9.7,27.6132,21.7316
2019,5,9,13,0,635,929,29.48,10.1,38.5345,30.3224
2019,5,9,13,30,390,899,32.25,10.4,23.5653,18.5382
2019,5,9,14,0,475,856,35.9,10.8,28.5134,22.4212
2019,5,9,14,30,368,801,40.16,10.9,21.8889,17.2015
2019,5,9,15,0,199,733,44.86,11,11.6915,9.1799
2019,5,9,15,30,357,655,49.83,10.9,20.6368,16.1839
2019,5,9,16,0,316,570,54.98,10.9,17.884,14.001
2019,5,9,16,30,224,480,60.23,10.6,12.3326,9.631
2019,5,9,17,0,251,386,65.52,10.4,13.336,10.3758
2019,5,9,17,30,103,291,70.8,10.4,5.2349,4.0497
2019,5,9,18,0,17,198,76.03,8.9,0.8242,0.6322
2019,5,9,18,30,11,111,81.15,7.7,0,0
2019,5,9,19,0,8,42,86.08,6.4,0,0
2019,5,9,19,30,0,2,91.12,6,0,0
2019,5,9,20,0,0,0,95.75,5.6,0,0
2019,5,9,20,30,0,0,100.11,5.5,0,0
2019,5,9,21,0,0,0,104.13,5.5,0,0
2019,5,9,21,30,0,0,107.76,5.4,0,0
2019,5,9,22,0,0,0,110.92,5.3,0,0
2019,5,9,22,30,0,0,113.53,5.2,0,0
2019,5,9,23,0,0,0,115.53,5,0,0
2019,5,9,23,30,0,0,116.85,4.8,0,0
2019,5,10,0,0,0,0,117.45,4.5,0,0
2019,5,10,0,30,0,0,117.31,4.2,0,0
2019,5,10,1,0,0,0,116.43,3.9,0,0
2019,5,10,1,30,0,0,114.84,3.1,0,0
2019,5,10,2,0,0,0,112.6,2.4,0,0
2019,5,10,2,30,0,0,109.78,1.9,0,0
2019,5,10,3,0,0,0,106.43,1.5,0,0
2019,5,10,3,30,0,0,102.65,1.1,0,0
2019,5,10,4,0,0,0,98.49,0.7,0,0
2019,5,10,4,30,0,0,94.02,1.1,0,0
2019,5,10,5,0,13,13,88.9,1.4,0,0
2019,5,10,5,30,67,67,84.23,2.9,0,0
2019,5,10,6,0,146,146,79.21,4.4,6.9603,5.3094
2019,5,10,6,30,236,236,74.03,5.7,11.6411,8.9614
2019,5,10,7,0,331,331,68.78,7.1,17.1279,13.283
2019,5,10,7,30,418,426,63.48,8.6,22.5392,17.5647
2019,5,10,8,0,518,518,58.19,10.1,28.8499,22.5542
2019,5,10,8,30,607,607,52.96,10.8,34.6607,27.1553
2019,5,10,9,0,673,690,47.85,11.5,39.1729,30.7365
2019,5,10,9,30,636,764,42.95,11.8,37.5654,29.5066
2019,5,10,10,0,672,828,38.38,12.2,40.1329,31.5474
2019,5,10,10,30,631,879,34.29,12.6,37.9928,29.8812
2019,5,10,11,0,423,918,30.9,13.1,25.6147,20.1532
2019,5,10,11,30,335,943,28.5,13.5,20.3575,16.0205
2019,5,10,12,0,512,954,27.34,13.8,31.1623,24.5258
2019,5,10,12,30,353,952,27.6,14,21.4776,16.9033
2019,5,10,13,0,180,935,29.23,14.3,10.9271,8.5986
2019,5,10,13,30,441,905,32.02,14.4,26.657,20.9709
2019,5,10,14,0,745,859,35.68,14.6,44.7401,35.1819
2019,5,10,14,30,708,802,39.97,14.7,42.1312,33.1101
2019,5,10,15,0,711,736,44.67,14.9,41.7951,32.8178
2019,5,10,15,30,632,659,49.65,14.8,36.5574,28.6707
2019,5,10,16,0,545,574,54.8,14.7,30.8698,24.169
2019,5,10,16,30,484,484,60.06,14.5,26.6741,20.8327
2019,5,10,17,0,389,389,65.35,14.3,20.6946,16.1034
2019,5,10,17,30,294,294,70.63,14.3,14.9656,11.5799
2019,5,10,18,0,201,201,75.86,13.2,9.7579,7.4872
2019,5,10,18,30,114,114,80.97,12.2,0,0
2019,5,10,19,0,43,43,85.9,11.2,0,0
2019,5,10,19,30,4,4,90.93,10,0,0
2019,5,10,20,0,0,0,95.56,8.8,0,0
2019,5,10,20,30,0,0,99.9,7.7,0,0
2019,5,10,21,0,0,0,103.92,6.6,0,0
2019,5,10,21,30,0,0,107.53,6,0,0
2019,5,10,22,0,0,0,110.68,5.4,0,0
2019,5,10,22,30,0,0,113.28,5,0,0
2019,5,10,23,0,0,0,115.28,4.7,0,0
2019,5,10,23,30,0,0,116.59,4.6,0,0
2019,5,11,0,0,0,0,117.19,4.4,0,0
2019,5,11,0,30,0,0,117.05,4.2,0,0
2019,5,11,1,0,0,0,116.17,4,0,0
2019,5,11,1,30,0,0,114.59,3.8,0,0
2019,5,11,2,0,0,0,112.36,3.6,0,0
2019,5,11,2,30,0,0,109.54,3.4,0,0
2019,5,11,3,0,0,0,106.2,3.2,0,0
2019,5,11,3,30,0,0,102.43,3,0,0
2019,5,11,4,0,0,0,98.28,2.8,0,0
2019,5,11,4,30,0,0,93.82,3.3,0,0
2019,5,11,5,0,13,13,88.73,3.7,0,0
2019,5,11,5,30,66,66,84.04,5.3,0,0
2019,5,11,6,0,144,144,79.02,6.9,6.8671,5.2397
2019,5,11,6,30,232,232,73.85,8.1,11.4627,8.8267
2019,5,11,7,0,326,326,68.6,9.4,16.8953,13.1053
2019,5,11,7,30,419,419,63.3,11.2,22.6211,17.6308
2019,5,11,8,0,511,511,58.01,13.1,28.4876,22.2728
2019,5,11,8,30,598,598,52.77,14.3,34.174,26.7757
2019,5,11,9,0,676,676,47.66,15.5,39.3724,30.8945
2019,5,11,9,30,742,747,42.75,16,43.8496,34.444
2019,5,11,10,0,705,807,38.17,16.5,42.1229,33.1127
2019,5,11,10,30,604,855,34.07,16.7,36.3816,28.6147
2019,5,11,11,0,634,891,30.67,16.9,38.4054,30.2174
2019,5,11,11,30,665,913,28.25,17,40.4252,31.8136
2019,5,11,12,0,552,921,27.08,17,33.6083,26.4514
2019,5,11,12,30,479,917,27.34,16.8,29.1538,22.9451
2019,5,11,13,0,279,899,28.99,16.5,16.9428,13.3327
2019,5,11,13,30,253,868,31.79,16,15.2988,12.0357
2019,5,11,14,0,458,825,35.47,15.5,27.5158,21.6379
2019,5,11,14,30,266,771,39.77,14.9,15.8363,12.4459
2019,5,11,15,0,308,707,44.49,14.4,18.1147,14.2243
2019,5,11,15,30,460,634,49.47,14.2,26.6255,20.8825
2019,5,11,16,0,238,555,54.63,14,13.4912,10.5634
2019,5,11,16,30,246,468,59.89,13.6,13.571,10.6001
2019,5,11,17,0,220,377,65.18,13.2,11.7188,9.1202
2019,5,11,17,30,236,285,70.46,13.2,12.0318,9.3118
2019,5,11,18,0,153,196,75.69,11.8,7.4379,5.7089
2019,5,11,18,30,75,113,80.8,10.8,0,0
2019,5,11,19,0,16,44,85.73,9.8,0,0
2019,5,11,19,30,2,4,90.16,9.4,0,0
2019,5,11,20,0,0,0,95.36,8.9,0,0
2019,5,11,20,30,0,0,99.7,8.6,0,0
2019,5,11,21,0,0,0,103.71,8.3,0,0
2019,5,11,21,30,0,0,107.31,7.9,0,0
2019,5,11,22,0,0,0,110.45,7.6,0,0
2019,5,11,22,30,0,0,113.04,7.2,0,0
2019,5,11,23,0,0,0,115.03,6.8,0,0
2019,5,11,23,30,0,0,116.34,6.5,0,0
2019,5,12,0,0,0,0,116.94,6.2,0,0
2019,5,12,0,30,0,0,116.79,6,0,0
2019,5,12,1,0,0,0,115.92,5.8,0,0
2019,5,12,1,30,0,0,114.34,5.7,0,0
2019,5,12,2,0,0,0,112.12,5.5,0,0
2019,5,12,2,30,0,0,109.31,5.5,0,0
2019,5,12,3,0,0,0,105.98,5.4,0,0
2019,5,12,3,30,0,0,102.21,5.3,0,0
2019,5,12,4,0,0,0,98.07,5.2,0,0
2019,5,12,4,30,0,0,93.62,5.3,0,0
2019,5,12,5,0,10,14,88.56,5.4,0,0
2019,5,12,5,30,48,68,83.86,5.9,0,0
2019,5,12,6,0,139,145,78.84,6.5,6.6313,5.0612
2019,5,12,6,30,233,233,73.68,7.7,11.5301,8.8812
2019,5,12,7,0,328,328,68.42,8.9,17.0251,13.2086
2019,5,12,7,30,423,423,63.13,10.1,22.8636,17.8219
2019,5,12,8,0,516,516,57.83,11.4,28.7938,22.5143
2019,5,12,8,30,605,605,52.6,12.2,34.5984,27.1098
2019,5,12,9,0,689,689,47.48,13.1,40.1533,31.5086
2019,5,12,9,30,762,762,42.56,13.8,45.0541,35.3914
2019,5,12,10,0,824,824,37.97,14.4,49.2542,38.7197
2019,5,12,10,30,873,873,33.85,14.9,52.6054,41.376
2019,5,12,11,0,900,911,30.43,15.4,54.5388,42.9121
2019,5,12,11,30,817,936,28,15.7,49.6821,39.0994
2019,5,12,12,0,604,948,26.83,16,36.7861,28.9531
2019,5,12,12,30,420,944,27.09,16.2,25.5712,20.1258
2019,5,12,13,0,239,925,28.75,16.3,14.5187,11.4253
2019,5,12,13,30,174,895,31.57,16.3,10.5254,8.2807
2019,5,12,14,0,229,851,35.27,16.3,13.7631,10.8234
2019,5,12,14,30,515,796,39.58,16.3,30.674,24.1076
2019,5,12,15,0,395,729,44.31,16.2,23.2434,18.2522
2019,5,12,15,30,408,653,49.3,16,23.63,18.534
2019,5,12,16,0,413,569,54.47,15.8,23.4282,18.3451
2019,5,12,16,30,449,480,59.73,15.5,24.7929,19.367
2019,5,12,17,0,270,386,65.02,15.2,14.3993,11.2078
2019,5,12,17,30,137,293,70.3,15.2,6.9947,5.4146
2019,5,12,18,0,79,201,75.52,14.3,3.8459,2.9528
2019,5,12,18,30,97,116,80.63,13.8,0,0
2019,5,12,19,0,46,46,85.56,13.2,0,0
2019,5,12,19,30,5,5,90.01,12.7,0,0
2019,5,12,20,0,0,0,95.17,12.3,0,0
2019,5,12,20,30,0,0,99.5,11.5,0,0
2019,5,12,21,0,0,0,103.5,10.7,0,0
2019,5,12,21,30,0,0,107.09,9.9,0,0
2019,5,12,22,0,0,0,110.22,9.1,0,0
2019,5,12,22,30,0,0,112.81,8.4,0,0
2019,5,12,23,0,0,0,114.79,7.6,0,0
2019,5,12,23,30,0,0,116.09,7,0,0
2019,5,13,0,0,0,0,116.69,6.3,0,0
2019,5,13,0,30,0,0,116.54,5.8,0,0
2019,5,13,1,0,0,0,115.67,5.3,0,0
2019,5,13,1,30,0,0,114.1,5,0,0
2019,5,13,2,0,0,0,111.88,4.7,0,0
2019,5,13,2,30,0,0,109.08,4.5,0,0
2019,5,13,3,0,0,0,105.76,4.3,0,0
2019,5,13,3,30,0,0,102,4.1,0,0
2019,5,13,4,0,0,0,97.87,4,0,0
2019,5,13,4,30,0,0,93.43,4.5,0,0
2019,5,13,5,0,15,15,88.39,4.9,0,0
2019,5,13,5,30,71,71,83.68,6.6,0,0
2019,5,13,6,0,148,148,78.67,8.4,7.064,5.3929
2019,5,13,6,30,237,237,73.51,9.7,11.7465,9.0504
2019,5,13,7,0,330,330,68.26,11.1,17.1522,13.3095
2019,5,13,7,30,425,425,62.96,12.7,22.9981,17.929
2019,5,13,8,0,517,517,57.66,14.2,28.8755,22.5799
2019,5,13,8,30,604,604,52.42,15,34.5669,27.0867
2019,5,13,9,0,685,685,47.3,15.9,39.9436,31.3455
2019,5,13,9,30,756,756,42.38,16.4,44.7204,35.1304
2019,5,13,10,0,766,817,37.77,17,45.8068,36.0106
2019,5,13,10,30,800,867,33.64,17.4,48.2245,37.9312
2019,5,13,11,0,902,902,30.21,17.9,54.6782,43.0227
2019,5,13,11,30,857,913,27.76,18,52.1314,41.0278
2019,5,13,12,0,757,905,26.58,18.1,46.1191,36.2995
2019,5,13,12,30,634,902,26.85,17.9,38.6123,30.3904
2019,5,13,13,0,522,882,28.52,17.8,31.7204,24.9626
2019,5,13,13,30,573,856,31.35,17.6,34.6734,27.2792
2019,5,13,14,0,639,818,35.07,17.4,38.4191,30.2136
2019,5,13,14,30,607,766,39.39,17.7,36.1694,28.4274
2019,5,13,15,0,486,706,44.13,18,28.6128,22.4694
2019,5,13,15,30,342,634,49.13,18,19.8194,15.5459
2019,5,13,16,0,364,555,54.3,17.9,20.6644,16.1819
2019,5,13,16,30,328,469,59.56,17.5,18.1293,14.163
2019,5,13,17,0,328,380,64.86,17.1,17.5131,13.6333
2019,5,13,17,30,288,288,70.14,17.1,14.7253,11.4012
2019,5,13,18,0,178,199,75.35,15,8.678,6.6648
2019,5,13,18,30,94,116,80.46,13.8,0,0
2019,5,13,19,0,47,47,85.38,12.5,0,0
2019,5,13,19,30,5,5,89.86,12.1,0,0
2019,5,13,20,0,0,0,94.98,11.6,0,0
2019,5,13,20,30,0,0,99.3,11.2,0,0
2019,5,13,21,0,0,0,103.29,10.7,0,0
2019,5,13,21,30,0,0,106.88,10.2,0,0
2019,5,13,22,0,0,0,110,9.7,0,0
2019,5,13,22,30,0,0,112.58,9.5,0,0
2019,5,13,23,0,0,0,114.55,9.2,0,0
2019,5,13,23,30,0,0,115.85,9.1,0,0
2019,5,14,0,0,0,0,116.44,8.9,0,0
2019,5,14,0,30,0,0,116.3,9,0,0
2019,5,14,1,0,0,0,115.43,9.1,0,0
2019,5,14,1,30,0,0,113.87,9,0,0
2019,5,14,2,0,0,0,111.65,8.9,0,0
2019,5,14,2,30,0,0,108.86,8.4,0,0
2019,5,14,3,0,0,0,105.55,8,0,0
2019,5,14,3,30,0,0,101.8,7.5,0,0
2019,5,14,4,0,0,0,97.67,7.1,0,0
2019,5,14,4,30,0,0,93.24,7.4,0,0
2019,5,14,5,0,17,17,88.23,7.8,0,0
2019,5,14,5,30,72,72,83.51,9.1,0,0
2019,5,14,6,0,148,148,78.5,10.3,7.068,5.3974
2019,5,14,6,30,235,235,73.34,11.8,11.6657,8.9906
2019,5,14,7,0,327,327,68.09,13.3,17.0206,13.2099
2019,5,14,7,30,419,419,62.8,14.8,22.6978,17.6969
2019,5,14,8,0,510,510,57.5,16.3,28.5084,22.2945
2019,5,14,8,30,595,595,52.26,17.3,34.0741,26.702
2019,5,14,9,0,673,673,47.13,18.4,39.2654,30.8146
2019,5,14,9,30,742,742,42.2,19.1,43.9128,34.4971
2019,5,14,10,0,802,802,37.58,19.9,47.9789,37.7192
2019,5,14,10,30,851,851,33.43,20.4,51.3177,40.3651
2019,5,14,11,0,824,887,29.99,20.9,49.9663,39.3161
2019,5,14,11,30,822,911,27.53,21.3,50.0177,39.365
2019,5,14,12,0,807,920,26.34,21.6,49.1801,38.7095
2019,5,14,12,30,689,919,26.61,21.9,41.9747,33.0375
2019,5,14,13,0,680,902,28.29,22.1,41.3348,32.5293
2019,5,14,13,30,705,873,31.14,22.2,42.6752,33.5753
2019,5,14,14,0,769,833,34.87,22.4,46.2525,36.3749
2019,5,14,14,30,550,778,39.21,22.4,32.7863,25.7692
2019,5,14,15,0,542,713,43.95,22.4,31.9259,25.0721
2019,5,14,15,30,626,638,48.96,22.2,36.2994,28.4737
2019,5,14,16,0,549,555,54.14,22,31.1892,24.4252
2019,5,14,16,30,458,467,59.4,21.6,25.3378,19.7962
2019,5,14,17,0,289,375,64.7,21.1,15.4489,12.0279
2019,5,14,17,30,219,284,69.97,21.1,11.2144,8.6847
2019,5,14,18,0,153,196,75.19,19.2,7.4694,5.7383
2019,5,14,18,30,109,114,80.29,17.5,0,0
2019,5,14,19,0,31,46,85.22,15.8,0,0
2019,5,14,19,30,3,5,89.71,15.2,0,0
2019,5,14,20,0,0,0,94.79,14.6,0,0
2019,5,14,20,30,0,0,99.11,14.4,0,0
2019,5,14,21,0,0,0,103.09,14.2,0,0
2019,5,14,21,30,0,0,106.67,13.8,0,0
2019,5,14,22,0,0,0,109.78,13.4,0,0
2019,5,14,22,30,0,0,112.35,13.1,0,0
2019,5,14,23,0,0,0,114.31,12.9,0,0
2019,5,14,23,30,0,0,115.61,12.7,0,0
2019,5,15,0,0,0,0,116.2,12.5,0,0
2019,5,15,0,30,0,0,116.06,12.5,0,0
2019,5,15,1,0,0,0,115.2,12.5,0,0
2019,5,15,1,30,0,0,113.64,12,0,0
2019,5,15,2,0,0,0,111.43,11.6,0,0
2019,5,15,2,30,0,0,108.64,10.9,0,0
2019,5,15,3,0,0,0,105.34,10.2,0,0
2019,5,15,3,30,0,0,101.6,9.5,0,0
2019,5,15,4,0,0,0,97.48,8.8,0,0
2019,5,15,4,30,0,0,93.06,8.7,0,0
2019,5,15,5,0,19,19,88.07,8.6,0,0
2019,5,15,5,30,79,79,83.34,9.2,0,0
2019,5,15,6,0,160,160,78.34,9.8,7.6456,5.8401
2019,5,15,6,30,251,251,73.18,11,12.4785,9.6195
2019,5,15,7,0,347,347,67.93,12.1,18.0859,14.039
2019,5,15,7,30,443,443,62.64,14,24.0236,18.7326
2019,5,15,8,0,537,537,57.34,15.8,30.0426,23.4961
2019,5,15,8,30,625,625,52.1,16.8,35.8154,28.068
2019,5,15,9,0,704,704,46.96,17.9,41.0965,32.2529
2019,5,15,9,30,775,775,42.02,18.7,45.887,36.0492
2019,5,15,10,0,837,837,37.39,19.5,50.0927,39.382
2019,5,15,10,30,888,888,33.23,20.2,53.5675,42.1357
2019,5,15,11,0,925,925,29.77,20.9,56.1091,44.1505
2019,5,15,11,30,948,948,27.3,21.5,57.7021,45.4136
2019,5,15,12,0,959,959,26.1,22,58.4607,46.015
2019,5,15,12,30,957,957,26.37,22.4,58.3192,45.9027
2019,5,15,13,0,939,939,28.06,22.8,57.0964,44.9341
2019,5,15,13,30,907,907,30.93,23,54.9207,43.2105
2019,5,15,14,0,865,865,34.68,23.2,52.0449,40.9312
2019,5,15,14,30,811,811,39.03,23.1,48.3646,38.0143
2019,5,15,15,0,744,744,43.78,23.1,43.8452,34.4337
2019,5,15,15,30,653,667,48.8,23,37.8861,29.7196
2019,5,15,16,0,515,584,53.98,22.9,29.2783,22.9301
2019,5,15,16,30,355,494,59.24,22.6,19.6574,15.3595
2019,5,15,17,0,274,400,64.54,22.3,14.6641,11.4184
2019,5,15,17,30,226,306,69.81,22.3,11.5894,8.9769
2019,5,15,18,0,210,212,75.03,19.2,10.2663,7.8893
2019,5,15,18,30,116,124,80.13,17.8,0,0
2019,5,15,19,0,45,52,85.05,16.4,0,0
2019,5,15,19,30,7,7,89.56,15.8,0,0
2019,5,15,20,0,0,0,94.61,15.2,0,0
2019,5,15,20,30,0,0,98.91,15.3,0,0
2019,5,15,21,0,0,0,102.89,15.4,0,0
2019,5,15,21,30,0,0,106.46,15.8,0,0
2019,5,15,22,0,0,0,109.56,16.1,0,0
2019,5,15,22,30,0,0,112.13,16.3,0,0
2019,5,15,23,0,0,0,114.08,16.4,0,0
2019,5,15,23,30,0,0,115.38,16.4,0,0
2019,5,16,0,0,0,0,115.97,16.3,0,0
2019,5,16,0,30,0,0,115.83,16.2,0,0
2019,5,16,1,0,0,0,114.96,16,0,0
2019,5,16,1,30,0,0,113.41,15.9,0,0
2019,5,16,2,0,0,0,111.21,15.7,0,0
2019,5,16,2,30,0,0,108.43,15.7,0,0
2019,5,16,3,0,0,0,105.14,15.7,0,0
2019,5,16,3,30,0,0,101.41,15.6,0,0
2019,5,16,4,0,0,0,97.3,15.6,0,0
2019,5,16,4,30,0,0,92.88,15.7,0,0
2019,5,16,5,0,12,17,87.92,15.7,0,0
2019,5,16,5,30,66,72,83.19,16.4,0,0
2019,5,16,6,0,148,148,78.18,17.1,7.0769,5.4071
2019,5,16,6,30,236,236,73.03,18.2,11.7492,9.0595
2019,5,16,7,0,331,331,67.78,19.3,17.2735,13.4105
2019,5,16,7,30,426,426,62.49,20.2,23.1246,18.0334
2019,5,16,8,0,519,519,57.19,21,29.058,22.7276
2019,5,16,8,30,605,605,51.94,21.7,34.6916,27.1888
2019,5,16,9,0,683,683,46.8,22.5,39.891,31.3079
2019,5,16,9,30,749,749,41.85,23.1,44.3669,34.856
2019,5,16,10,0,805,805,37.21,23.8,48.1956,37.8915
2019,5,16,10,30,848,848,33.04,23.7,51.1713,40.2517
2019,5,16,11,0,881,881,29.56,23.6,53.4566,42.0641
2019,5,16,11,30,906,906,27.08,23.1,55.1614,43.4148
2019,5,16,12,0,824,919,25.87,22.6,50.2452,39.5492
2019,5,16,12,30,832,916,26.14,23.2,50.7162,39.9192
2019,5,16,13,0,858,900,27.84,23.7,52.1866,41.071
2019,5,16,13,30,786,869,30.73,23.8,47.6087,37.4583
2019,5,16,14,0,710,825,34.48,23.9,42.7347,33.6099
2019,5,16,14,30,634,768,38.85,23.1,37.8243,29.7305
2019,5,16,15,0,553,701,43.61,22.3,32.6046,25.6068
2019,5,16,15,30,544,630,48.64,21,31.5796,24.7735
2019,5,16,16,0,443,551,53.82,19.7,25.2028,19.7394
2019,5,16,16,30,315,469,59.09,19.5,17.4573,13.6415
2019,5,16,17,0,290,384,64.38,19.2,15.5383,12.1006
2019,5,16,17,30,241,293,69.66,19.2,12.3751,9.5872
2019,5,16,18,0,149,206,74.87,17.8,7.2944,5.6071
2019,5,16,18,30,89,124,79.97,16.4,4.2435,3.2339
2019,5,16,19,0,39,53,84.88,15,0,0
2019,5,16,19,30,6,8,89.41,14.1,0,0
2019,5,16,20,0,0,0,94.43,13.3,0,0
2019,5,16,20,30,0,0,98.73,12.7,0,0
2019,5,16,21,0,0,0,102.69,12.2,0,0
2019,5,16,21,30,0,0,106.25,11.8,0,0
2019,5,16,22,0,0,0,109.35,11.5,0,0
2019,5,16,22,30,0,0,111.91,11.2,0,0
2019,5,16,23,0,0,0,113.86,10.9,0,0
2019,5,16,23,30,0,0,115.15,10.6,0,0
